level,partition,alpha,num_clients,class_per_client,dataset,method,display_name,result_tag,status,pre_avg_acc,post_avg_acc,recovery_avg_acc,final_avg_acc,pre_target_acc,post_target_acc,final_target_acc,pre_retain_avg_acc,post_retain_avg_acc,final_retain_avg_acc,target_acc_change,target_acc_change_ratio,others_acc_change_avg,others_acc_change_ratio,recovery_effect,recovery_stage,mia_pre_auc,mia_post_auc,mia_auc_drop,backdoor_pre_acc,backdoor_post_acc,final_avg_auc,final_mia_auc,final_backdoor_acc
severe,dir,0.1,5,,Digit5_supp_d5_hetero_severe,fu,FU,fu_severe,complete,0.9632565897244975,0.46538972449739385,0.7878206999255399,0.7878206999255399,0.9441176470588235,0.1796470588235294,0.34494117647058825,0.9680413253909158,0.53682539091586,0.8985405807892778,-0.7644705882352941,-0.8097196261673667,-0.4312159344750559,-0.45271271539726654,0.3224309754281461,fu_adaptive_recovery_round_5,0.562,0.5123,0.04970000000000008,0.9323,0.5156,,,
severe,dir,0.1,5,,Digit5_supp_d5_hetero_severe,fedau,FedAU,fedau_severe,complete,0.9453947877885331,0.731294415487714,,0.731294415487714,0.9078823529411765,0.2851764705882353,0.2851764705882353,0.9547728965003723,0.8428239017125838,0.8428239017125838,-0.6227058823529412,-0.6858882985608618,-0.11194899478778855,-0.11547936345308948,,skipped_for_fedau,0.5529,0.5336,0.019299999999999984,0.9219,0.4479,,,
severe,dir,0.1,5,,Digit5_supp_d5_hetero_severe,fedcsa,FedCSA,fedcsa_severe,complete,0.9632565897244975,0.9595830230826508,0.9597915115413255,0.9597915115413255,0.9441176470588235,0.9236470588235294,0.9184705882352941,0.9680413253909158,0.9685670141474311,0.9701217423678332,-0.02047058823529413,-0.021682242990631255,0.0005256887565152357,0.0006389732706685999,0.000208488458674716,external_server_recovery,0.5506,0.5413,0.009299999999999975,0.9323,0.8646,,,
severe,dir,0.1,5,,Digit5_supp_d5_hetero_severe,fedosd,FedOSD,fedosd_severe,complete,0.9632565897244975,0.16517081161578556,,0.16517081161578556,0.9441176470588235,0.04329411764705882,0.04329411764705882,0.9680413253909158,0.19563998510796723,0.19563998510796723,-0.9008235294117647,-0.9541433021796748,-0.7724013402829486,-0.793078563506991,,internal_fedosd_post_training,0.5506,0.4918,0.05879999999999996,0.9323,0.0312,,,
severe,dir,0.1,5,,Digit5_supp_d5_hetero_severe,retrain,Retrain,retrain_severe,complete,,,,0.8211264333581534,,,0.2191764705882353,,,0.971613924050633,,,,,,,,,,,,0.9249203003742352,0.5227,0.6562
