level,dataset,method,result_tag,run_mode,source_model_path,post_model_path,pre_stage,pre_attack_path,pre_auc,pre_best_acc,pre_mia_mode,pre_model_source,pre_shadow_clients,pre_shadow_samples,post_stage,post_attack_path,post_auc,post_best_acc,post_mia_mode,post_model_source,post_shadow_clients,post_shadow_samples,auc_delta_post_minus_pre
mild,Cifar10_hetero_clean_s42_mild,fedau,fedau_mild_smoke_shadow_mia3,direct_global_and_forget_model_eval,/home/siguangchen/zyj/FUcopy1/results/exp_configs/global_model_Cifar10_hetero_clean_s42_mild_FedAvg_test_1_fedau_mild.pt,/home/siguangchen/zyj/FUcopy1/results/exp_configs/forget_model_Cifar10_hetero_clean_s42_mild_FedAvg_test_1_fedau_mild.pt,pre_forget,/home/siguangchen/zyj/FUcopy1/results/exp_configs/attack_pre_forget_Cifar10_hetero_clean_s42_mild_FedAvg_test_1_fedau_mild_smoke_shadow_mia3.json,0.49526488888888887,0.5053333333333333,shadow_lr,target_local_model_last_from_checkpoint,9,27000,post_forget,/home/siguangchen/zyj/FUcopy1/results/exp_configs/attack_post_forget_Cifar10_hetero_clean_s42_mild_FedAvg_test_1_fedau_mild_smoke_shadow_mia3.json,0.507319111111111,0.5156666666666667,shadow_lr,global_model,9,27000,0.012054222222222188
